[0. 0.]
[0.09786092 0.00117773]
[0.09920298 0.00093123]
[0.09780614 0.00084906]
[0.09545069 0.00057517]
[0.09262962 0.00104078]
[0.09361562 0.00032867]
[0.09252006 0.00082167]
[0.08978116 0.00043822]
[0.08780915 0.00054778]
[0.0874531  0.00068473]
[0.08926077 0.00112295]
[0.08715182 0.00076689]
[0.08534414 0.00032867]
[0.08301608 0.00079428]
[0.08183835 0.00082167]
[0.08227657 0.00071211]
[0.08556325 0.00087645]
[0.08287913 0.00054778]
[0.07841472 0.00035606]
[0.07879817 0.00123251]
[0.07978417 0.0007395 ]
[0.07937334 0.00082167]
[0.07803128 0.00079428]
[0.07827778 0.00021911]
[0.07515543 0.00027389]
[0.07395032 0.00065734]
[0.0747446  0.00046561]
[0.07745611 0.00016433]
[0.07444332 0.00060256]
[0.07091014 0.00095862]
[0.07219742 0.00060256]
[0.06981458 0.00057517]
[0.06871902 0.00041084]
[0.06463805 0.00082167]
[0.0597902  0.00041084]
[0.05973542 0.00041084]
[0.06085837 0.000493  ]
[0.05951631 0.00035606]
[0.05513407 0.00057517]
[0.05143655 0.00076689]
[0.05088877 0.00027389]
[0.05299773 0.00046561]
[0.05302512 0.00060256]
[0.052806   0.00065734]
[0.04853332 0.00043822]
[4.70817014e-02 8.21670182e-05]
[0.04814987 0.00087645]
[0.04935499 0.        ]
[4.71364794e-02 8.21670182e-05]
[0.04256252 0.00043822]
[0.03864589 0.00035606]
[0.03319548 0.00032867]
[0.03311331 0.00035606]
[0.03335981 0.000493  ]
[0.0271425  0.00013695]
[0.02456794 0.00057517]
[0.02234943 0.00016433]
[0.02013092 0.00030128]
[0.01703596 0.00010956]
[0.00931226 0.00021911]
[0.00640903 0.00016433]
[0.00331407 0.0002465 ]
[0.00416313 0.00010956]
[0.00109556 0.00027389]
[3.67012681e-03 5.47780121e-05]
[9.86004218e-03 5.47780121e-05]
[1.13664375e-02 2.73890061e-05]
[1.14486045e-02 5.47780121e-05]
[0.013448   0.00052039]
[1.46531182e-02 2.73890061e-05]
[0.01689902 0.00035606]
[0.01807674 0.        ]
[1.94461943e-02 5.47780121e-05]
[0.01596779 0.00035606]
[0.01752896 0.000493  ]
[0.02462272 0.00030128]
[0.02692339 0.00041084]
[0.02752595 0.00030128]
[0.03141519 0.00030128]
[0.03251075 0.00013695]
[0.0381255  0.00038345]
[0.0413574  0.00038345]
[0.0420969 0.0002465]
[0.04100134 0.00035606]
[4.63421982e-02 5.47780121e-05]
[0.05066966 0.00076689]
[0.05370984 0.00068473]
[0.05414806 0.00019172]
[0.05250472 0.00062995]
[0.05661308 0.00079428]
[0.06189915 0.00065734]
[0.06734957 0.00139684]
[0.0684999  0.00068473]
[0.06518583 0.000986  ]
[0.06828079 0.0007395 ]
[0.07066364 0.00071211]
[0.07058147 0.0007395 ]
[0.07088275 0.00016433]
[0.06970502 0.00090384]
[0.06929419 0.000493  ]
[0.0722522  0.00093123]
[0.07526499 0.000493  ]
[0.07594971 0.00019172]
[0.07586755 0.00115034]
[0.07345731 0.00109556]
[0.07370382 0.00101339]
[0.07545671 0.00084906]
[0.07531977 0.00104078]
[0.07397771 0.0007395 ]
[0.07433376 0.00093123]
[0.07378598 0.000493  ]
[0.07427898 0.00054778]
[0.07260826 0.00090384]
[0.07263564 0.00131467]
[0.07356687 0.00065734]
[0.07307387 0.00109556]
[0.07392293 0.00079428]
[0.07504588 0.00027389]
[0.07255348 0.00046561]
[7.01432445e-02 8.21670182e-05]
[0.07189614 0.00084906]
[0.07318342 0.00065734]
[0.07567582 0.00062995]
[0.0734847  0.00062995]
[0.06814385 0.00065734]
[0.06893813 0.00046561]
[0.07028019 0.00043822]
[0.07408726 0.00095862]
[0.07356687 0.00104078]
[0.0717592  0.00076689]
[0.07077319 0.00115034]
[0.07312865 0.00043822]
[0.0749911  0.00082167]
[0.07657966 0.00147901]
[0.07408726 0.00068473]
[0.07460765 0.00076689]
[0.07570321 0.00060256]
[0.07756567 0.00032867]
[0.07712744 0.00071211]
[0.07770261 0.00112295]
[0.0742516 0.0007395]
[0.07830517 0.00052039]
[0.08055107 0.00101339]
[0.08167402 0.00136945]
[0.07959245 0.00060256]
[0.07668922 0.00076689]
[0.07844211 0.00082167]
[0.07937334 0.00071211]
[0.07731916 0.00106817]
[0.07619621 0.00076689]
[0.07633316 0.00052039]
[0.07126619 0.00076689]
[0.07214264 0.00087645]
[0.0724987  0.00046561]
[0.07334776 0.00065734]
[0.06932157 0.00030128]
[0.06548711 0.00052039]
[0.06507628 0.00032867]
[0.06756868 0.00062995]
[6.65826737e-02 8.21670182e-05]
[0.06630878 0.00079428]
[0.06266605 0.00060256]
[0.06274821 0.00052039]
[0.06444633 0.00068473]
[0.06222782 0.00071211]
[0.05874942 0.00079428]
[0.06014626 0.        ]
[0.05776341 0.00062995]
[0.05968064 0.00041084]
[0.06088576 0.00062995]
[0.0572978  0.00043822]
[0.05395634 0.00065734]
[0.05387417 0.00112295]
[0.05425762 0.00046561]
[0.05253211 0.00032867]
[0.04984799 0.00032867]
[0.0470817  0.00052039]
[4.25899044e-02 2.73890061e-05]
[0.04308291 0.00030128]
[0.04127523 0.00101339]
[0.03675605 0.00021911]
[0.03451015 0.00027389]
[0.03305853 0.0002465 ]
[0.03100435 0.00021911]
[0.03103174 0.00041084]
[0.02637561 0.00068473]
[0.02522527 0.0002465 ]
[0.02133604 0.00035606]
[0.01695379 0.00019172]
[0.0189258  0.00046561]
[0.01676207 0.00010956]
[0.01051738 0.00021911]
[0.0074772  0.00013695]
[0.00928487 0.00057517]
[0.00854537 0.        ]
[0.00892882 0.00032867]
[7.91542275e-03 8.21670182e-05]
[2.62934458e-03 5.47780121e-05]
[0.00246501 0.00043822]
[0.00131467 0.00027389]
[1.12294925e-03 2.73890061e-05]
[0.00062995 0.00030128]
[0.00087645 0.00010956]
[0.00060256 0.00016433]
[0.00476569 0.000493  ]
[0.00410835 0.00010956]
[0.00416313 0.        ]
[0.00117773 0.00013695]
[0.00084906 0.00046561]
[0.00057517 0.00046561]
[0.00364274 0.00090384]
[3.14973570e-03 2.73890061e-05]
[0.00057517 0.00019172]
[0.00057517 0.00019172]
[2.71151160e-03 8.21670182e-05]
[9.03837200e-04 8.21670182e-05]
[0.00325929 0.00013695]
[0.00476569 0.00054778]
[0.00624469 0.00027389]
[0.00610775 0.00019172]
[0.0077237 0.       ]
[0.00953137 0.00016433]
[0.01057216 0.00016433]
[0.01591301 0.00041084]
[1.50639533e-02 5.47780121e-05]
[0.01216072 0.        ]
[0.01128427 0.00016433]
[0.01062693 0.00054778]
[0.01303717 0.00021911]
[0.01268111 0.00030128]
[0.00739503 0.00016433]
[0.00651858 0.        ]
[0.00649119 0.00046561]
[4.57396401e-03 2.73890061e-05]
[0.00202679 0.00021911]
[0.00120512 0.00021911]
[6.84725151e-04 8.21670182e-05]
[0.00153378 0.00027389]
[0.00254718 0.00013695]
[0.00191723 0.00016433]
[0.00364274 0.00019172]
[3.20451371e-03 2.73890061e-05]
[0.00734025 0.00032867]
[0.00813453 0.0002465 ]
[0.00717592 0.00027389]
[0.0079702 0.0002465]
[6.98419654e-03 2.73890061e-05]
[0.00964093 0.00038345]
[1.37492810e-02 5.47780121e-05]
[0.01613212 0.00013695]
[0.01366711 0.0002465 ]
[0.01525568 0.00052039]
[0.01506395 0.00065734]
[1.72824628e-02 2.73890061e-05]
[0.01846019 0.00032867]
[0.02024048 0.00030128]
[0.02281504 0.00013695]
[0.02563611 0.00038345]
[0.02673167 0.00010956]
[0.03010052 0.00057517]
[0.03522226 0.00054778]
[0.03472926 0.        ]
[3.62356550e-02 2.73890061e-05]
[0.04201474 0.00016433]
[0.04338419 0.00054778]
[0.04475364 0.00060256]
[0.04669826 0.00013695]
[0.04456191 0.00057517]
[4.82868177e-02 2.73890061e-05]
[0.04847854 0.00021911]
[4.89715428e-02 5.47780121e-05]
[4.75199255e-02 8.21670182e-05]
[0.04489058 0.00046561]
[0.04606831 0.00032867]
[0.04804032 0.00010956]
[0.0483416  0.00052039]
[0.04743776 0.00021911]
[0.04387719 0.00032867]
[0.0463422  0.00038345]
[4.83689847e-02 5.47780121e-05]
[0.04812248 0.0007395 ]
[0.04486319 0.00032867]
[0.04275424 0.00030128]
[0.0400975  0.00054778]
[0.03924845 0.0002465 ]
[4.03166169e-02 5.47780121e-05]
[0.03897456 0.00035606]
[3.44553696e-02 5.47780121e-05]
[0.03377064 0.0002465 ]
[0.03325025 0.00016433]
[0.03237381 0.00060256]
[0.03177125 0.00021911]
[0.02330804 0.0007395 ]
[0.02254115 0.00013695]
[2.11717017e-02 8.21670182e-05]
[0.0204322  0.00032867]
[2.40475473e-02 5.47780121e-05]
[0.02150037 0.00019172]
[2.12264797e-02 2.73890061e-05]
[0.02454055 0.00010956]
[0.02651256 0.        ]
[0.02769029 0.00030128]
[0.02807373 0.00035606]
[0.02859412 0.00010956]
[0.03103174 0.00035606]
[0.03174386 0.00019172]
[0.03730383 0.00016433]
[0.03738599 0.00052039]
[0.03527704 0.00027389]
[0.03451015 0.00027389]
[0.03560571 0.00010956]
[0.03853633 0.00035606]
[0.03568787 0.0002465 ]
[3.09769658e-02 2.73890061e-05]
[0.03199036 0.00032867]
[0.03505793 0.00021911]
[3.59891540e-02 5.47780121e-05]
[0.03582482 0.00027389]
[0.03234642 0.00035606]
[0.03259292 0.00010956]
[0.03634521 0.00030128]
[0.03902933 0.00068473]
[0.03755033 0.00052039]
[0.038865   0.00052039]
[0.04141218 0.00021911]
[0.04149434 0.00057517]
[0.04319246 0.00052039]
[0.04721865 0.00016433]
[0.04719126 0.00090384]
[0.04557531 0.00010956]
[4.53014160e-02 5.47780121e-05]
[0.04620525 0.00046561]
[4.63695872e-02 8.21670182e-05]
[4.42880228e-02 2.73890061e-05]
[0.04423324 0.00041084]
[0.04264468 0.00057517]
[3.96866698e-02 8.21670182e-05]
[0.04404152 0.00027389]
[0.04242557 0.00062995]
[0.03922106 0.00016433]
[0.0381255  0.00027389]
[0.03782422 0.00041084]
[0.04097395 0.00043822]
[0.04113829 0.00082167]
[0.03664649 0.00082167]
[0.03678344 0.00052039]
[0.03776944 0.00013695]
[0.03609871 0.00010956]
[0.03776944 0.00035606]
[0.0311413  0.00052039]
[0.03311331 0.00019172]
[0.03582482 0.00016433]
[3.96592808e-02 5.47780121e-05]
[0.03727644 0.00030128]
[0.03516748 0.00027389]
[0.03456493 0.00093123]
[0.03598915 0.00016433]
[0.04048095 0.00010956]
[0.03634521 0.0002465 ]
[0.03604393 0.00027389]
[0.03316809 0.00068473]
[0.03464709 0.00046561]
[0.03366109 0.0007395 ]
[0.03634521 0.00046561]
[0.03451015 0.00027389]
[0.03051135 0.00043822]
[0.03034702 0.00016433]
[0.02927885 0.00019172]
[3.05935198e-02 8.21670182e-05]
[0.02782723 0.00076689]
[2.60743338e-02 5.47780121e-05]
[0.0256635  0.00079428]
[0.02686861 0.00062995]
[0.02667689 0.00038345]
[2.48692175e-02 5.47780121e-05]
[0.02423927 0.00013695]
[2.42392704e-02 8.21670182e-05]
[0.02465011 0.00016433]
[2.67316699e-02 5.47780121e-05]
[0.02580044 0.00065734]
[0.02481444 0.00065734]
[0.02421188 0.000493  ]
[0.0256635  0.00041084]
[0.02662211 0.00016433]
[0.02462272 0.0002465 ]
[0.02514311 0.00027389]
[0.02495138 0.00030128]
[0.02412971 0.00013695]
[0.0251705  0.00019172]
[0.02171948 0.0002465 ]
[1.87066911e-02 8.21670182e-05]
[0.01585823 0.00052039]
[0.01681685 0.        ]
[0.01358495 0.00010956]
[1.21059407e-02 5.47780121e-05]
[0.00939443 0.00030128]
[0.00539563 0.0002465 ]
[0.00430007 0.00041084]
[2.57456657e-03 5.47780121e-05]
[0.00320451 0.00013695]
[2.73890061e-05 3.56057079e-04]
[1.69811838e-03 5.47780121e-05]
[0.00736764 0.0002465 ]
[0.00575169 0.00021911]
[5.12174413e-03 2.73890061e-05]
[0.0112021  0.00030128]
[0.01284544 0.00052039]
[0.01440662 0.00010956]
[0.01259894 0.00016433]
[0.01536523 0.00035606]
[1.59130125e-02 8.21670182e-05]
[0.01985703 0.00052039]
[0.0216647  0.00062995]
[0.01788502 0.00019172]
[0.01889841 0.00016433]
[0.02062392 0.00046561]
[0.02221248 0.00035606]
[0.02528005 0.00013695]
[0.02643039 0.00062995]
[0.03056613 0.00043822]
[0.03141519 0.00041084]
[3.67012681e-02 5.47780121e-05]
[0.0411109  0.00062995]
[0.04324724 0.0002465 ]
[0.0463422  0.00016433]
[4.85059297e-02 2.73890061e-05]
[0.05595574 0.00068473]
[0.06000931 0.00079428]
[0.06187176 0.00052039]
[0.06474761 0.00065734]
[0.06543234 0.00052039]
[7.45802635e-02 2.73890061e-05]
[0.07567582 0.00079428]
[0.07956506 0.00095862]
[0.07909945 0.00087645]
[0.0809619  0.00076689]
[0.0847142  0.00035606]
[0.08687793 0.00060256]
[0.08846649 0.00125989]
[0.08597409 0.00046561]
[0.08597409 0.00101339]
[0.08622059 0.00043822]
[0.08737093 0.00120512]
[0.0876996  0.00120512]
[0.08430336 0.00136945]
[0.08391991 0.00060256]
[0.0866862  0.00035606]
[0.08657665 0.00057517]
[0.08824738 0.000986  ]
[0.08638493 0.00071211]
[0.08586453 0.00079428]
[0.08737093 0.000986  ]
[0.08849388 0.00019172]
[0.09145189 0.00062995]
[0.091178   0.00090384]
[0.09008244 0.00052039]
[0.08671359 0.00010956]
[0.08863082 0.00093123]
[0.09049328 0.00093123]
[0.08989072 0.00071211]
[0.0857002  0.00062995]
[0.08685054 0.00123251]
[0.08537153 0.00106817]
[0.08767221 0.00062995]
[0.08789132 0.00079428]
[0.08687793 0.00104078]
[0.08537153 0.00068473]
[0.08887732 0.00090384]
[0.09194489 0.00057517]
[0.09230095 0.00060256]
[0.09180795 0.00136945]
[0.09090411 0.0002465 ]
[0.09282134 0.00068473]
[0.09802525 0.00052039]
[0.10010682 0.00052039]
[0.0981622 0.000986 ]
[0.09709403 0.00101339]
[0.09909342 0.000986  ]
[0.10002465 0.00115034]
[0.10038071 0.00057517]
[0.09895648 0.00084906]
[0.10073676 0.00125989]
[0.10202405 0.0007395 ]
[0.1023801  0.00082167]
[0.10479034 0.00082167]
[0.10594068 0.00147901]
[0.10629673 0.00134206]
[0.10651584 0.00090384]
[0.10629673 0.00090384]
[0.10457123 0.00076689]
[0.10525595 0.00134206]
[0.10043549 0.00128728]
[0.09750486 0.00093123]
[0.09747747 0.00084906]
[0.09561502 0.00106817]
[0.09109583 0.00060256]
[0.0852072  0.00084906]
[0.0822218  0.00082167]
[0.08118101 0.00093123]
[0.07816822 0.00065734]
[0.07526499 0.00043822]
[0.06981458 0.00057517]
[0.06343294 0.00065734]
[0.06584317 0.000986  ]
[6.71304538e-02 2.73890061e-05]
[0.06608967 0.00052039]
[0.06261127 0.00065734]
[0.05894114 0.000493  ]
[0.06296732 0.0007395 ]
[0.06691134 0.0007395 ]
[0.06554189 0.00090384]
[0.06321383 0.00082167]
[0.06214565 0.00052039]
[0.06124182 0.00043822]
[0.06085837 0.00076689]
[0.06192654 0.00030128]
[0.05907809 0.0007395 ]
[0.05392895 0.00019172]
[0.05176522 0.00065734]
[0.05291556 0.00038345]
[0.05247734 0.00027389]
[0.05223083 0.00123251]
[0.04927282 0.00052039]
[0.04710909 0.00016433]
[0.04998494 0.00030128]
[0.05217606 0.00019172]
[0.05310728 0.00013695]
[0.05324423 0.00060256]
[0.05198433 0.00054778]
[0.052806   0.00065734]
[0.05507929 0.00041084]
[0.05307989 0.00010956]
[0.05110789 0.00032867]
[0.04919065 0.000493  ]
[0.0483416 0.0002465]
[0.04825943 0.00010956]
[0.04398674 0.00076689]
[0.03809811 0.00057517]
[0.03618088 0.00041084]
[0.03426365 0.00013695]
[0.03396237 0.00043822]
[0.03059352 0.00030128]
[0.02771767 0.00010956]
[0.02462272 0.0002465 ]
[0.02336282 0.00030128]
[0.02467749 0.00046561]
[0.02443099 0.00054778]
[2.16099258e-02 8.21670182e-05]
[0.01832325 0.00019172]
[0.01898058 0.00084906]
[0.01509134 0.00052039]
[0.01709074 0.        ]
[1.70633508e-02 8.21670182e-05]
[1.32836679e-02 2.73890061e-05]
[0.01555696 0.00027389]
[0.01487223 0.00013695]
[0.01251678 0.00046561]
[0.01402317 0.00054778]
[0.0156939  0.00030128]
[1.32836679e-02 8.21670182e-05]
[0.01309194 0.00016433]
[0.01314672 0.00027389]
[1.18594396e-02 2.73890061e-05]
[0.00566952 0.00030128]
[0.00550519 0.00030128]
[0.00405357 0.        ]
[0.00158856 0.00010956]
[0.0024924  0.00030128]
[0.00810715 0.00032867]
[0.01465312 0.00035606]
[0.01851497 0.00010956]
[0.01859714 0.00013695]
[2.24315960e-02 2.73890061e-05]
[0.02407494 0.0002465 ]
[0.02922407 0.00046561]
[0.03270247 0.00038345]
[0.03535921 0.00046561]
[0.0336337  0.00054778]
[4.06726740e-02 2.73890061e-05]
[0.04445236 0.0002465 ]
[0.0440963 0.       ]
[0.04650653 0.00054778]
[0.04645175 0.00021911]
[0.04543836 0.00046561]
[0.05182    0.00054778]
[0.05069705 0.00052039]
[0.05499712 0.00038345]
[0.05661308 0.00030128]
[0.05636657 0.00065734]
[0.06105009 0.00090384]
[6.12144285e-02 8.21670182e-05]
[0.06137876 0.00057517]
[0.06493933 0.00068473]
[0.06682917 0.00060256]
[0.06808907 0.000986  ]
[0.07058147 0.00095862]
[0.0712388  0.00041084]
[0.07247131 0.00054778]
[0.0737312  0.00071211]
[0.07844211 0.00054778]
[0.08189313 0.00120512]
[0.08279697 0.00101339]
[0.08134535 0.00120512]
[0.08175618 0.00046561]
[0.08772699 0.00052039]
[0.090192   0.00145162]
[0.09353346 0.00084906]
[0.09230095 0.00071211]
[0.09246528 0.00104078]
[0.09421818 0.00032867]
[0.09717619 0.00054778]
[0.09786092 0.00117773]
[0.09895648 0.00041084]
[0.09925776 0.00087645]
[0.09947687 0.00071211]
[0.10246227 0.00106817]
[0.10169538 0.00046561]
[0.10248966 0.00082167]
[0.10418778 0.00136945]
[0.10700885 0.00090384]
[0.10810441 0.00101339]
[0.11098025 0.00071211]
[0.11130892 0.00093123]
[0.10914519 0.00139684]
[0.11177453 0.00046561]
[0.11243187 0.00079428]
[0.11426693 0.00071211]
[0.11070636 0.00093123]
[0.11218537 0.00082167]
[0.11374654 0.00062995]
[0.11412999 0.00079428]
[0.11615677 0.00101339]
[0.11355482 0.00131467]
[0.11621155 0.00139684]
[0.11270576 0.00101339]
[0.11500644 0.00068473]
[0.11528033 0.0002465 ]
[0.11380132 0.00101339]
[0.10684451 0.00090384]
[0.10898086 0.0007395 ]
[0.11048725 0.000986  ]
[0.10898086 0.0007395 ]
[0.11018597 0.00090384]
[0.1038865  0.00112295]
[0.10377694 0.00084906]
[0.10295527 0.00084906]
[0.10421517 0.00079428]
[0.10572156 0.00087645]
[0.09799786 0.00082167]
[0.09706664 0.00054778]
[0.09372518 0.00109556]
[0.0959163 0.000986 ]
[0.09525896 0.00109556]
[0.09356084 0.00076689]
[0.0891786  0.00076689]
[0.090192  0.0007395]
[0.09194489 0.00057517]
[0.09534113 0.00041084]
[0.09701186 0.00016433]
[0.09178056 0.0007395 ]
[0.09388951 0.00082167]
[0.09599847 0.00112295]
[0.09912081 0.00128728]
[0.09728575 0.00104078]
[0.09586152 0.00082167]
[0.0981622  0.00120512]
[0.10205144 0.00125989]
[0.10027115 0.00084906]
[0.1001616  0.00035606]
[0.10481773 0.00101339]
[0.1043795  0.00062995]
[0.10380433 0.00087645]
[0.10542028 0.00101339]
[0.10966558 0.000493  ]
[0.10646107 0.00035606]
[0.10766618 0.00062995]
[0.10659801 0.00071211]
[0.10867958 0.00065734]
[0.11054203 0.000986  ]
[0.11355482 0.00027389]
[0.11270576 0.00139684]
[0.11541727 0.00120512]
[0.11886829 0.00087645]
[0.12273014 0.00112295]
[0.12141546 0.00052039]
[0.12300403 0.00106817]
[0.12292186 0.00131467]
[0.12541426 0.00161595]
[0.12557859 0.00079428]
[0.12385309 0.00093123]
[0.12470214 0.00095862]
[0.12448303 0.00128728]
[0.12834488 0.00131467]
[0.1320424  0.00139684]
[0.12848183 0.0015064 ]
[0.12870094 0.00095862]
[0.12366136 0.00068473]
[0.12100463 0.00082167]
[0.1200734  0.00131467]
[0.11919695 0.00109556]
[0.11344526 0.00109556]
[0.11213059 0.00071211]
[0.1113637  0.00054778]
[0.1106242 0.0007395]
[0.10870697 0.00112295]
[0.1058859  0.00109556]
[0.10511901 0.00065734]
[0.104133   0.00060256]
[0.10331133 0.00082167]
[0.10224316 0.00046561]
[0.10051765 0.00054778]
[0.09923037 0.00062995]
[0.09490291 0.00101339]
[0.0946564  0.00065734]
[0.09369779 0.00041084]
[0.09156145 0.00041084]
[0.08791871 0.00021911]
[0.08605626 0.00038345]
[0.08597409 0.0007395 ]
[0.08331736 0.00021911]
[0.07841472 0.00052039]
[0.07781217 0.00041084]
[0.07800389 0.00054778]
[0.07507327 0.00079428]
[0.07222481 0.00035606]
[0.06833557 0.00068473]
[0.06176221 0.00046561]
[0.05579141 0.00041084]
[0.0572978 0.       ]
[0.05653091 0.00054778]
[0.0538194  0.00062995]
[0.05362767 0.00016433]
[0.05195694 0.00030128]
[0.05209389 0.00038345]
[0.05003971 0.00068473]
[0.0495741  0.00027389]
[0.0490811  0.00010956]
[0.04661609 0.00032867]
[0.04697215 0.00019172]
[0.0495741  0.00076689]
[5.03409931e-02 5.47780121e-05]
[0.05143655 0.00060256]
[0.0525595  0.00052039]
[0.05439457 0.        ]
[0.05433979 0.00010956]
[0.06022842 0.00041084]
[0.05866725 0.00082167]
[0.0605297 0.000493 ]
[0.06236477 0.00068473]
[0.06545972 0.000493  ]
[0.06419983 0.00043822]
[0.063789   0.00013695]
[0.06337816 0.00027389]
[0.05863986 0.00041084]
[0.05874942 0.00035606]
[0.05872203 0.000493  ]
[0.05696913 0.        ]
[0.05124483 0.00030128]
[0.04793076 0.00010956]
[0.04839637 0.00041084]
[4.40962997e-02 5.47780121e-05]
[0.04045356 0.0002465 ]
[0.03552354 0.00030128]
[0.03177125 0.00010956]
[0.02919668 0.00021911]
[0.02632083 0.0002465 ]
[1.83506341e-02 5.47780121e-05]
[0.01599518 0.00010956]
[0.00931226 0.00021911]
[0.01054477 0.00052039]
[0.00860015 0.        ]
[7.69631070e-03 2.73890061e-05]
[0.00293062 0.00035606]
[3.47840377e-03 8.21670182e-05]
[0.0069842  0.00013695]
[0.00876448 0.00076689]
[0.00591603 0.00027389]
[0.00933965 0.00013695]
[0.01405056 0.00035606]
[0.01706335 0.00062995]
[0.01572129 0.00021911]
[0.01747419 0.00021911]
[2.03774205e-02 5.47780121e-05]
[0.02306154 0.00021911]
[0.02525266 0.00021911]
[0.0261565  0.00030128]
[0.024924   0.00054778]
[0.02908712 0.00021911]
[0.03223686 0.00035606]
[3.52496508e-02 2.73890061e-05]
[3.75777163e-02 5.47780121e-05]
[0.03741338 0.        ]
[0.04245296 0.00027389]
[0.04513708 0.00021911]
[0.04557531 0.00032867]
[0.04828682 0.00030128]
[0.0456027  0.00068473]
[0.04478102 0.00013695]
[0.04688998 0.00043822]
[0.04856071 0.00030128]
[0.04661609 0.00021911]
[0.04647914 0.00095862]
[0.04486319 0.00027389]
[0.04672564 0.00054778]
[0.05023144 0.00038345]
[4.85880967e-02 5.47780121e-05]
[0.04549314 0.00019172]
[0.04831421 0.000493  ]
[0.05017666 0.000986  ]
[0.05250472 0.00052039]
[0.0538194  0.00068473]
[0.0515735  0.00046561]
[0.05086138 0.00052039]
[0.0563118  0.00087645]
[0.06058448 0.00065734]
[5.96806442e-02 8.21670182e-05]
[0.06033798 0.00068473]
[0.05948892 0.00082167]
[0.06472022 0.00013695]
[0.0707458  0.00013695]
[0.06965024 0.00062995]
[0.0682534 0.000493 ]
[0.07006108 0.00071211]
[0.07126619 0.00082167]
[7.33203692e-02 8.21670182e-05]
[0.07315604 0.00062995]
[0.07512804 0.00062995]
[0.07238914 0.00057517]
[0.07170442 0.00016433]
[0.07345731 0.00071211]
[0.07217003 0.00090384]
[0.07329298 0.00032867]
[0.07091014 0.00084906]
[0.07197831 0.00054778]
[0.07570321 0.00016433]
[0.0752376  0.00128728]
[0.07455287 0.00054778]
[0.0722522  0.00104078]
[0.07392293 0.00041084]
[0.07490893 0.00030128]
[0.07830517 0.0007395 ]
[0.07942812 0.00087645]
[0.07731916 0.00046561]
[0.07783956 0.00093123]
[0.07893512 0.00076689]
[0.08487853 0.00057517]
[0.0837008  0.00093123]
[0.08517981 0.00109556]
[0.08701487 0.00095862]
[0.09175317 0.0017529 ]
[0.09599847 0.00090384]
[0.09553285 0.00060256]
[0.09695708 0.00104078]
[0.09769658 0.0007395 ]
[0.09684753 0.00082167]
[0.09928515 0.00068473]
[0.10191449 0.00161595]
[0.09868259 0.00101339]
[0.09336912 0.00123251]
[0.09361562 0.00104078]
[0.09638191 0.00030128]
[0.09687491 0.00068473]
[0.09323218 0.00043822]
[0.09049328 0.00060256]
[0.0889321  0.00057517]
[0.09054805 0.00104078]
[0.09145189 0.0007395 ]
